artist,genres,popularity,followers,artist_id
Prince Royce,"['bachata', 'latin', 'latin hip hop', 'latin pop']",78,6559630,3MHaV05u0io8fQbZ2XPtlC
Panic! At The Disco,['modern rock'],80,11026857,20JZFwl6HVl6yg8a4H3ZqK
Diplo,"['dance pop', 'edm', 'electro house', 'house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",82,2427487,5fMUXHkw8R8eOP2RNVYEZX
George Ezra,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop', 'pop rock']",73,3533785,2ysnwxxNtSgbb9t1m2Ur4j
Calum Scott,"['neo mellow', 'pop']",81,3757133,6ydoSd3N2mwgwBHtF6K7eX
Madison Beer,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",78,4003844,2kRfqPViCqYdSGhYSM9R0Q
Dan + Shay,"['contemporary country', 'country', 'pop']",77,2456605,7z5WFjZAIYejWy0NI5lv4T
"Tyler, The Creator","['hip hop', 'rap']",86,7367972,4V8LLVI7PbaPR0K2TGSxFF
Ty Dolla $ign,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",86,3998529,7c0XG5cIJTrrAgEC3ULPiq
Boef,['dutch hip hop'],68,990643,0Jsk5iYMr5aNjHury7blm1
Hayley Kiyoko,"['alt z', 'art pop', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'post-teen pop']",66,1510855,3LjhVl7GzYsza1biQjTpaN
Ricky Martin,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",77,6266704,7slfeZO9LsJbWgpkIoXBUJ
Zé Neto & Cristiano,"['sertanejo', 'sertanejo universitario']",81,15164481,487N2T9nIPEHrlTZLL3SQs
AJR,['modern rock'],77,2026808,6s22t5Y3prQHyaHWUN1R1C
Bomba Estéreo,"['cumbia', 'latin alternative', 'latin rock', 'pop electronico', 'tropical alternativo']",64,903322,5n9bMYfz9qss2VOW89EVs2
Poo Bear,['pop r&b'],64,37560,3JXpwnHbLvXxY99EuXqFPX
NOTD,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house']",70,208624,5jAMCwdNHWr7JThxtMuEyy
Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",88,23184702,0hCNtLu0JehylgoiP8L4Gh
Florence + The Machine,"['baroque pop', 'pop', 'uk alternative pop']",76,5711865,1moxjboGR7GNWYIMWsRjgG
Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",89,6731485,50co4Is1HCEo8bhOyUWKpn
Nio Garcia,"['latin', 'reggaeton', 'trap latino']",81,2495200,5hdhHgpxyniooUiQVaPxQ0
KAROL G,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",87,19910852,790FomKkXshlbRYZFtlgla
Jorge & Mateus,"['sertanejo', 'sertanejo universitario']",81,15680648,1elUiq4X7pxej6FRlrEzjM
Sigala,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",75,1351372,1IueXOQyABrMOprrzwQJWN
MC Kekel,"['funk carioca', 'funk consciente', 'funk ostentacao', 'funk paulista']",59,3394427,2ZXnTEyYopSLCDiz5Z0XIf
Leslie Grace,"['bachata', 'hollywood', 'latin', 'show tunes']",65,1195746,6BeO1KuAWBqFriL1mLHtNc
Cosculluela,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",73,4197867,00me4Ke1LsvMxt5kydlMyU
J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,15044449,6l3HvQ5sa6mXTsMTB19rO5
Ariana Grande,"['dance pop', 'pop']",93,72136120,66CXWjxzNUsdJxJ2JdwvnR
Anne-Marie,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",81,8726584,1zNqDE7qDGCsyzJwohVaoX
Billie Eilish,"['art pop', 'electropop', 'pop']",92,52778634,6qqNVTkY8uBg9cP3Jd7DAH
Capo Plaza,"['italian hip hop', 'trap italiana']",73,3063513,5SulO4l40qDuV9zUGLZx7n
Seeb,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",72,250861,5iNrZmtVMtYev5M9yoWpEq
Tim Berg,"['edm', 'pop dance', 'progressive electro house']",52,198828,7iLc4hrjOjQPfg1E3cCHg1
Leona Lewis,"['british soul', 'dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",71,3028870,5lKZWd6HiSCLfnDGrq9RAm
Banx & Ranx,['basshall'],65,15283,2uFC1dAj5b0YU7vulKNZ0p
Mason Ramsey,"['contemporary country', 'country']",48,104332,6xvpfMjWTougrRRtK7iikz
Capital Bra,['german hip hop'],76,4165672,4WZGDpNwrC0vNQyl9QzF7d
Gzuz,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",74,1168325,5eioJDe26lOqkAMbuhzZYs
MC MM,"['funk carioca', 'funk consciente', 'funk ostentacao', 'funk paulista']",46,845663,3a5ydeAaojKa3CHWe5PVWK
MC WM,['funk carioca'],61,3298616,14D0I0RYqvIorkPL2EWoQh
Kanye West,"['chicago rap', 'rap']",94,15684787,5K4W6rqBFWDnAN6FQUkS6x
Paulo Londra,"['argentine hip hop', 'trap argentino', 'trap latino']",79,14102108,3vQ0GE3mI0dAaxIMYe5g7z
Christina Aguilera,"['dance pop', 'pop', 'post-teen pop']",80,6543018,1l7ZsJRRS8wlW3WfJfPfNS
Jess Glynne,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",75,2630299,4ScCswdRlyA23odg9thgIO
Alvaro Soler,['latin pop'],70,1469021,2urF8dgLVfDjunO0pcHUEe
Arctic Monkeys,"['garage rock', 'permanent wave', 'rock', 'sheffield indie']",85,13072194,7Ln80lUS6He07XvHI8qqHH
John Mayer,"['neo mellow', 'pop rock', 'singer-songwriter']",81,5319527,0hEurMDQu99nJRq8pTxO14
Playboi Carti,"['atl hip hop', 'plugg', 'rap', 'trap']",87,5534951,699OTQXzgjhIYAHMy9RyPD
Bastille,"['metropopolis', 'modern rock', 'pop', 'pop rock', 'tropical house']",78,4876564,7EQ0qTo7fWT7DPxmxtSYEc
Dark Polo Gang,"['italian hip hop', 'italian indie pop', 'trap italiana']",60,1261380,4CuMwzDzEdlUJMEna38VQ0
Juice WRLD,"['chicago rap', 'melodic rap']",93,20750881,4MCBfE4596Uoi2O4DtmEMz
Netta,"['eurovision', 'israeli pop']",56,110030,4Z4afeDmHFxPmJorIwupbZ
Eleni Foureira,"['greek pop', 'laiko']",55,167035,39E15l8zeCDYpSZwFNX4G2
Mikolas Josef,"['czech pop', 'eurovision']",51,66838,6Kz7MXIUFMtp5Ts91lagtR
Michael Schulte,"['german pop', 'pop']",67,245191,21aa4pj9BvbFB2iT8kRpnq
Kane Brown,"['black americana', 'contemporary country', 'country road']",78,3724857,3oSJ7TBVCWMDMiYjXNiCKE
Benjamin Ingrosso,['swedish pop'],65,134134,7jEEE187pVG6InOxn03oA5
Tee Grizzley,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",71,2617607,6AUl0ykLLpvTktob97x9hO
Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",91,8782974,5f7VJjfbwm532GiveGC0ZK
Luis Miguel,"['bolero', 'latin', 'latin pop']",84,8300704,2nszmSgqreHSdJA3zWPyrW
Tiësto,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",85,6029137,2o5jDhtHVPhrJdv3cEQ99Z
OneRepublic,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",84,12724664,5Pwc4xIPtQLFEnJriah9YJ
Tyga,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",84,6389029,5LHRHt1k9lMyONurDHEdrp
Jennifer Lopez,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",78,10984635,2DlGxzQSjYe5N6G9nkYghR
Aldair Playboy,"['batidao romantico', 'brega funk', 'brega romantico', 'forro de favela', 'funk carioca']",52,506654,6LjdKBMnP1Da8Oe6WhrN56
Loud Luxury,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",71,490961,6t1gpxYbY8OlLA7D2RiikQ
Pusha T,"['alternative hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",74,2185039,0ONHkAv9pCAFxb0zJwDNTy
Matheus & Kauan,"['pop nacional', 'sertanejo pop', 'sertanejo universitario']",77,9321679,2Z0lRIqr997lIUiPtrpKCr
Wesley Safadão,"['forro', 'sertanejo pop']",76,10290482,1AL2GKpmRrKXkYIcASuRFa
The 1975,"['modern alternative rock', 'modern rock', 'pop', 'rock']",77,5220073,3mIj9lX2MWuHmhNCA7LSCW
Gorillaz,['alternative hip hop'],81,7851945,3AA28KZvwAUcZuOKwyblJQ
Charli XCX,"['art pop', 'candy pop', 'dance pop', 'electropop', 'hyperpop', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",80,2479842,25uiPmTg16RbhZWAqwLBy5
Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",79,4557820,3b8QkneNDz4JHKKKlLgYZg
KIDS SEE GHOSTS,"['hip hop', 'rap']",65,857112,2hPgGN4uhvXAxiXQBIXOmE
Summer Cem,['german hip hop'],71,1027959,3drqpTL4sQOckmAfF9i1wg
MC Bruninho,"['batidao romantico', 'brega funk', 'brega romantico', 'funk carioca', 'pop teen brasileiro']",61,443791,3shPgAzHMyRwWOkXeoWKeB
Louis The Child,"['edm', 'electropop', 'pop', 'pop dance', 'tropical house']",69,426674,7wg1qvie3KqDNQbAkTdbX0
Damso,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",75,3266451,2UwqpfQtNuhBwviIC0f2ie
2 Chainz,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,6733917,17lzZA2AlOHwCwFALHttmp
BLACKPINK,"['k-pop', 'k-pop girl group']",83,26441116,41MozSoPIsD1dJM0CLPjZF
Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",79,9633718,2wUjUUtkb5lvLKcGKsKqsR
Ella Mai,"['dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",72,3956768,7HkdQ0gt53LP4zmHsL0nap
The Carters,"['pop', 'r&b', 'urban contemporary']",58,1250238,4fpTMHe34LC5t3h5ztK8qu
Noah Cyrus,"['alt z', 'dance pop', 'pop', 'post-teen pop']",75,921321,55fhWPvDiMpLnE4ZzNXZyW
PNL,"['french hip hop', 'pop urbaine']",75,4503115,3NH8t45zOTqzlZgBvZRjvB
LUDMILLA,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",73,4299500,3CDoRporvSjdzTrm99a3gi
Alec Benjamin,"['alt z', 'dream smp', 'electropop', 'pop']",79,3102653,5IH6FPUwQTxPSXurCrcIov
YG,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78,2712957,0A0FS04o6zMoto8OKPsDwY
Brytiago,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",76,4351464,00XhexlJEXQstHimpZN910
Miley Cyrus,"['dance pop', 'pop', 'post-teen pop']",85,16650875,5YGY8feqx7naU7z4HrwZM6
Twenty One Pilots,"['modern rock', 'rock']",84,21477811,3YQKmKGau1PzlVlkL1iodx
OMI,['dance pop'],66,584365,5MouCg6ta7zAxsfMEbc1uh
Dynoro,"['edm', 'electro house', 'pop dance', 'tropical house']",71,233020,3v6Ji4uoWtKRkhuDUaxi9n
Bushido,['german hip hop'],68,1104621,3c96G4d2lUOxhomM2mby5S
"Baddiel, Skinner & Lightning Seeds",[],42,7664,3LtYMPncqtiugGwOuuLq3h
Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,5598820,20sxb77xiYeusSH8cVdatc
Justin Quiles,"['latin', 'reggaeton', 'trap latino']",86,3101485,14zUHaJZo1mnYtn6IBRaRP
benny blanco,"['electropop', 'pop', 'pop rap']",76,844419,5CiGnKThu5ctn9pBxv7DGa
Wiz Khalifa,"['dance pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",85,10250917,137W8MRPWKqSmrBGDBFSop
Vance Joy,"['folk-pop', 'modern rock', 'pop', 'pop rock']",77,2491430,10exVja0key0uqUkk6LJRT
Thalia,"['dance pop', 'latin', 'latin pop', 'mexican pop']",72,3629844,23wEWD21D4TPYiJugoXmYb
Chance the Rapper,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",79,5468191,1anyVhU62p31KFi8MEzkbf
Alex Rose,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",76,2418448,2DspEsT7UXGKd2VaaedgG4
Rvssian,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",77,1542029,1fctva4kpRbg2k3v7kwRuS
LANY,"['la pop', 'pop']",79,4176233,49tQo2QULno7gxHutgccqF
El Profesor,['house'],55,71135,2gTcdmBwgyh3EORKIXCzlw
Dean Lewis,"['australian pop', 'pop', 'pop rock']",76,1801956,3QSQFmccmX81fWCUSPTS7y
Anuel AA,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",89,19511013,2R21vXR83lH98kGeO99Y66
Aitana,"['latin pop', 'latin talent show', 'spanish pop']",78,1711974,7eLcDZDYHXZCebtQmVFL25
Kris Kross Amsterdam,"['dutch house', 'dutch pop']",66,153385,4LcUpNlXFEleaLlelmkv2R
DJ Durel,[],38,5527,1MHslxKWxauC559dXYEX1C
Trío Los Josefinos,[],0,2,0u2NENNBylWO5zYCMvL5TK
Bonez MC,"['german hip hop', 'hamburg hip hop']",78,1738352,1aS5tqEs9ci5P9KD9tZWa6
Robyn,"['art pop', 'dance pop', 'electropop', 'europop', 'pop', 'scandipop', 'swedish electropop', 'swedish pop']",64,745790,6UE7nl9mha6s8z0wFQFIZ2
Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",86,6614382,4LLpKhyESsyAXpc4laK94U
Trippie Redd,"['melodic rap', 'rap', 'trap']",87,6885313,6Xgp2XMz1fhVYe7i6yNAax
Smokepurpp,"['dark trap', 'melodic rap', 'meme rap', 'miami hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",67,2372883,21dooacK2WGBB5amYvKyfM
Quavo,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,5336119,0VRj0yCOv2FXJNP47XQnx5
Gryffin,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",74,759441,2ZRQcIgzPCVaT9XKhXZIzh
Sheck Wes,"['rap', 'trap', 'underground hip hop', 'vapor trap']",66,1194699,2RDOrhPqAM4jzTRCEb19qX
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",76,3991957,0SfsnGyD8FpIN4U4WCkBZ5
Aretha Franklin,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",73,2752214,7nwUJBm0HE4ZxD3f5cy5ok
Lele Pons,"['latin pop', 'viral pop']",67,875891,6i3DxIlAqnDkwELLw4aVrx
Bring Me The Horizon,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",79,4113704,1Ffb6ejR6Fe5IamqA5oRUF
Nick Jonas,"['australian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",69,7734607,4Rxn7Im3LGfyRkY2FlHhWi
Bryce Vine,"['pop', 'pop rap']",71,429704,1ShZZUjkbXCjhwrb18BA8I
Why Don't We,"['australian pop', 'boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",74,3004788,2jnIB6XdLvnJUeNTy5A0J2
Paul Rosenberg,[],42,3687,6bwVWdQfr6ttzrGLboVkjg
Alesso,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",77,3717578,4AVFqumd2ogHFlRbKIjp1t
Lil Mosey,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",76,4129615,5zctI4wO9XSKS8XwcnqEHk
Social House,[],67,134802,5UjifI1TYefXWn9GdqDOHl
Silk City,['edm'],61,74884,2X97ZAqRKRMYFIDqtvGgGc
Russ,"['hawaiian hip hop', 'rap']",80,4168726,1z7b1Pr1rSlvWRzsW3HOrS
Frenna,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",71,477922,6m1LYS5NQonxjOcQFPQOb5
Lukas Graham,"['danish pop', 'pop', 'scandipop']",75,1885616,25u4wHJWxCA9vO0CzxAbK7
Steve Aoki,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",77,3610361,77AiFEVeAVj2ORpC85QVJs
Flipp Dinero,"['melodic rap', 'pop rap', 'rap', 'trap', 'vapor trap']",65,976422,2HUwZ0kumzCSlhFcjFZfpp
Joji,"['alternative r&b', 'viral pop']",83,5132257,3MZsBdqDrRTJihTHQrO6Dq
Lana Del Rey,"['art pop', 'pop']",86,14565462,00FQb4jTyendYWaN8pK0wa
6LACK,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",80,3221482,4IVAbR2w4JJNJDDRFP3E83
Loredana,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']",68,1075868,2Im8m4STDBosjfmb5hmP80
Marília Mendonça,['sertanejo'],90,21702779,1yR65psqiazQpeM79CcGh8
GASHI,"['pop rap', 'trap soul']",66,204997,0JOxt5QOwq0czoJxvSc5hS
Aminé,"['hip hop', 'pop', 'portland hip hop', 'rap', 'underground hip hop']",77,1689179,3Gm5F95VdRxW3mqCn8RPBJ
Lil Peep,"['emo rap', 'lgbtq+ hip hop']",85,8179659,2kCcBybjl3SAtIcwdWpUe3
Mumford & Sons,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",75,6177512,3gd8FJtBJtkRxdfbTu19U2
Farid Bang,['german hip hop'],69,774295,2JwyRtuXf2l6sTnSnGVIa1
BROCKHAMPTON,"['boy band', 'hip hop', 'rap']",73,1885336,1Bl6wpkWCQ4KVgnASpvzzA
Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",79,8031494,0p4nmQO2msCgU4IF37Wi3j
Veysel,"['albanian hip hop', 'german drill', 'german hip hop']",67,755877,4VuARVJiWGsH2msKTdsKdQ
Ava Max,"['dance pop', 'pop']",83,4501660,4npEfmQ6YuiwW1GpUmaq3F
Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",89,11157200,55Aa2cqylxrFIXC767Z865
Lady Gaga,"['art pop', 'dance pop', 'pop']",86,19977803,1HY2Jd0NmPuamShAr6KMms
Lauren Daigle,"['ccm', 'christian alternative rock', 'christian music', 'worship']",72,1889995,40LHVA5BTQp9RxHOQ9JPYj
Anderson .Paak,['escape room'],87,2030489,3jK9MiCrA42lLAdMGUZpwa
Gunna,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",87,3626131,2hlmm7s2ICUX0LVIhVFlZQ
Bryant Myers,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",79,5801227,6w9ToX5slZ4uIdmD17hJ3c
Marc Anthony,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",79,6420181,4wLXwxDeWQ8mtUIRPxGiD6
Kevin Roldan,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino']",73,4275314,1RBzGO6Nm3uyhUSxP7EDWO
Little Mix,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",83,9777976,3e7awlrlDSwF3iM0WBjGMp
Zara Larsson,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",78,9453221,1Xylc3o4UrD53lo9CvFvVg
Tove Lo,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",77,2892863,4NHQUGzhtTLFvgF5SZesLK
KitschKrieg,"['german hip hop', 'german pop', 'hamburg hip hop']",64,172962,5tHiL8SKSaZGMBUPIiSmX4
RM,['k-rap'],68,7449113,2auC28zjQyVTsiZKNgPRGs
Lauren Jauregui,"['pop', 'post-teen pop', 'r&b']",64,1136477,3J0BpFVUc9LeOIVeN5uNhU
Normani,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",74,1556517,2cWZOOzeOm4WmBJRnD5R7I
Takeoff,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",62,1249894,3EW0kQ1skZiK1NHg3Spt9J
Felipe Araújo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",67,4185675,47uyFQHOD02S0lj9ptRpoB
Morat,"['colombian pop', 'latin', 'latin pop']",81,4858681,5C4PDR4LnhZTbVnKWXuDKD
Ray Parker Jr.,['disco'],61,53935,0NyzfcGDZZ6GM25EBG9BYK
"Bobby ""Boris"" Pickett","['halloween', 'novelty']",57,15618,42MRYPhQfcEXqb18dl5ERX
Rihanna,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",89,45878751,5pKCCKE2ajJHZ9KAiaK11H
The Citizens of Halloween,['halloween'],59,11997,164hs3x1Tsp3FgJWNHee1r
Blue Öyster Cult,"['album rock', 'art rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",65,1158132,00tVTdpEhQQw1bqdu8RCx2
Marilyn Manson,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'wrestling']",72,3505660,2VYQTNDsvvKN9wmU5W7xpj
DJ Jazzy Jeff & The Fresh Prince,"['gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",57,296721,1mG23iQeR29Ojhq89D5gbh
Metro Boomin,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,2731870,0iEtIxbK0KxaSlF7G42ZOp
Fedez,"['italian adult pop', 'italian pop']",70,1700482,3pgCLfNbw5ozIfoNsvDU7i
Carly Rae Jepsen,"['australian pop', 'canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",73,4810192,6sFIWsNpZYqfjUpaCgueju
EXO,"['k-pop', 'k-pop boy group']",74,8569466,3cjEqqelV9zb4BYE3qDQ4O
Mariah Carey,"['dance pop', 'pop', 'urban contemporary']",83,7210471,4iHNK0tOyZPYnBU7nGAgpQ
Pedro Capó,"['latin', 'latin pop', 'puerto rican pop']",73,1402555,4QVBYiagIaa6ZGSPMbybpy
JENNIE,['k-pop'],64,1559507,250b0Wlc5Vk0CoUsaCY84M
Orelsan,"['french hip hop', 'old school rap francais', 'rap conscient']",81,1527213,4FpJcNgOvIpSBeJgRg3OfN
Mike WiLL Made-It,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",69,1320279,0NWbwDZY1VkRqFafuQm6wk
Samra,['german hip hop'],75,1080683,6h1s4i4XKIYv4ErDelLDN0
Wham!,"['disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",75,1739265,5lpH0xAS4fVfLkACg9DAuM
Wisin & Yandel,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'trap latino']",80,4845516,1wZtkThiXbVNtj6hee6dz9
Brenda Lee,"['adult standards', 'brill building pop', 'easy listening', 'vocal jazz']",71,238009,4cPHsZM98sKzmV26wlwD2W
Michael Bublé,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",84,4847735,1GxkXlMwML1oSg5eLPiAz3
Bobby Helms,[],70,21924,38EmEgXkgK51MT2tPY0EoC
Andy Williams,"['adult standards', 'brill building pop', 'easy listening']",73,391737,4sj6D0zlMOl25nprDJBiU9
Band Aid,['musical advocacy'],65,20551,35S20clEkkSNUo23ViaslZ
Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",82,5189779,1Mxqyy3pSjf8kZZL4QVxS0
MC L da Vinte,"['funk bh', 'funk carioca', 'funk ostentacao']",65,520402,0lHB0Qc4pmD5RkTLlHeESo
Bing Crosby,"['adult standards', 'easy listening']",76,373641,6ZjFtWeHP9XN7FeKSUe80S
Paul McCartney,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",74,3750353,4STHEaNw4mPZ2tzheohgXB
John Lennon,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",74,4522575,4x1nvY2FN8jxqAFA0DA02H
Chris Rea,"['blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']",68,696427,5KEG7G8LDYlHgFDqZyEEs2
Nat King Cole,"['adult standards', 'vocal jazz']",76,1704852,7v4imS0moSyGdXyLgVTIV7
Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",79,8201529,3BmGtnKgCSGYIUhmivXKWX
José Feliciano,"['bolero', 'latin pop', 'puerto rican pop']",70,257055,7K78lVZ8XzkjfRSI7570FF
Burl Ives,"['adult standards', 'american folk revival']",67,61734,0MHgLfmQdutffmvWe5XBTN
Ski Mask The Slump God,"['miami hip hop', 'rap', 'underground hip hop']",79,4599436,2rhFzFmezpnW82MNqEKVry
Dean Martin,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",76,1195548,49e4v89VmlDcFCMyDv9wQ9
The Pogues,"['celtic punk', 'celtic rock', 'folk punk', 'punk']",63,395904,2wzMOQwNT6ZvVB4amvhFAH
Brett Eldredge,"['contemporary country', 'country', 'country road', 'modern country rock']",69,1327069,0qSX3s5pJnAlSsgsCne8Cz
Britney Spears,"['dance pop', 'pop', 'post-teen pop']",82,10023267,26dSoYclwsYLMAKD3tpOr4
Stan Kenton,"['big band', 'swing']",34,20348,27hSR8e34ZM5vj5fUFixyb
The Ronettes,"['adult standards', 'brill building pop', 'classic girl group', 'motown', 'rock-and-roll']",69,187857,7CyeXFnOrfC1N6z4naIpgo
Elvis Presley,"['rock-and-roll', 'rockabilly']",80,6029484,43ZHCT0cAZBISjO8DG9PnE
Shakin' Stevens,"['new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",65,104279,0wi4yTYlGtEnbGo4ltZTib
Eartha Kitt,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",62,132440,1AwO9pWEBSBoWdEZu28XDC
Pentatonix,['a cappella'],78,3140896,26AHtbjWKiwYzsoGoUZq53
Kylie Minogue,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",74,1397124,4RVnAU35WRWra6OZ3CbbMA
Elton John,"['glam rock', 'mellow gold', 'piano rock']",88,8197217,3PhoLpVuITZKcymswpck5b
Tony Bennett,"['adult standards', 'easy listening', 'vocal jazz']",71,692088,2lolQgalUvZDfp5vvVtTYV
Chuck Berry,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",69,1495467,293zczrfYafIItmnmM3coR
Mykola Dmytrovych Leontovych,"['post-romantic era', 'ukrainian classical']",61,2574,6lBN3Tzt61u8i9AJoAhKzF
