track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
0Gl5s8IhMmQE5YQwM8Qx1J,0.394,0.0952,86.777,0.0336,0.423,0.0,0.277,8,207787,-8.903,1,0.227
0RTzJVkunbGwuRjXDFHnjf,0.847,0.212,126.017,0.0352,0.0237,0.0,0.627,10,251147,-5.303,1,0.611
5PIBgH1cUFwu5IiUk9tnN9,0.444,0.619,76.019,0.291,0.796,0.0,0.468,9,303640,-10.217,0,0.637
0RoA7ObU6phWpqhlC9zH4Z,0.312,0.0893,54.747,0.0569,0.243,0.0,0.265,7,269453,-11.689,1,0.0998
2Za1AlJNvksouPPWbXpR2X,0.51,0.112,122.964,0.0633,0.446,2.46e-05,0.712,8,240507,-8.162,1,0.268
6NFyWDv5CjfwuzoCkw47Xf,0.404,0.0911,95.045,0.0682,0.216,0.000357,0.75,9,232253,-10.178,0,0.0499
5Ohxk2dO5COHF1krpoPigN,0.595,0.109,119.972,0.0313,0.0275,0.0,0.516,5,340707,-4.63,1,0.222
6jA8HL9i4QGzsj6fjoxp8Y,0.644,0.124,105.969,0.0553,0.124,0.0,0.611,6,221904,-7.607,0,0.13
2cKovq3l6OJjhVVDbVKOsr,0.795,0.153,153.99,0.302,0.00433,0.00139,0.638,0,214373,-8.45,1,0.31
0P6AWOA4LG1XOctzaVu5tt,0.573,0.126,101.925,0.0585,0.495,0.0,0.775,11,171806,-4.933,1,0.667
4vkVvmjIiQibQ6zJnC1Q9z,0.649,0.337,95.004,0.0833,0.218,0.0,0.874,0,203813,-4.385,1,0.712
7w9bgPAmPTtrkt2v16QWvQ,0.728,0.361,171.388,0.255,0.00971,0.00115,0.701,2,326467,-4.554,1,0.0591
7oK9VyNzrYvRFo7nQEYkWN,0.924,0.0953,148.017,0.0808,0.00101,0.0,0.356,1,222587,-3.74,1,0.232
51ChrwmUPDJvedPQnIU8Ls,0.386,0.0953,134.943,0.0399,0.355,0.0,0.761,4,238440,-6.158,1,0.526
68EMU2RD1ECNeOeJ5qAXCV,0.563,0.179,100.017,0.134,0.621,0.0,0.728,1,217707,-8.053,0,0.352
3AFfyUXTfj12PgrOkZiiJo,0.819,0.111,110.645,0.198,0.13,0.0,0.748,10,187973,-4.032,0,0.792
4pdPtRcBmOSQDlJ3Fk945m,0.718,0.122,199.864,0.0576,0.0784,1.02e-05,0.476,8,205947,-5.309,1,0.142
5gIRPQWULwrvIt0F6pY7ph,0.661,0.0951,107.016,0.0375,0.234,0.0,0.604,0,221440,-5.914,1,0.506
4N1c5rmWOzRmB9SMacr5wB,0.872,0.0858,94.0,0.0588,0.226,0.0,0.69,11,252200,-2.984,0,0.731
1f5cbQtDrykjarZVrShaDI,0.81,0.117,129.014,0.0568,0.501,0.0,0.839,5,209269,-5.274,0,0.814
0MIcPSq9n2z5H8TAfEstri,0.753,0.0996,97.626,0.368,0.103,0.0,0.608,0,200987,-4.748,0,0.482
5qqabIl2vWzo9ApSC317sa,0.896,0.194,174.302,0.0407,0.000452,0.0,0.378,2,258773,-4.066,1,0.469
7mldq42yDuxiUNn08nvzHO,0.458,0.136,98.938,0.0311,0.447,0.0,0.732,5,165387,-7.225,1,0.661
75JFxkI2RXiU7L9VXzMkle,0.442,0.11,146.277,0.0243,0.731,1.46e-05,0.557,5,309600,-7.224,1,0.213
3xWEI23MLJrD0dpDcDUTW6,0.724,0.697,92.051,0.0787,0.0166,0.0,0.675,7,233072,-5.503,1,0.506
2m2ZGfJcs3lHWNPzhWH3XH,0.743,0.0957,98.005,0.0451,0.213,0.0103,0.822,1,256551,-2.038,1,0.78
2YzmfPLqUx5CJOaw5ThsBV,0.839,0.259,170.113,0.266,0.0588,6.26e-05,0.791,11,202636,-4.284,1,0.383
5xNUR50KxswPRAvx7S163g,0.77,0.211,118.034,0.128,0.00558,0.000802,0.702,7,225933,-9.411,1,0.235
5YzA563GXTuwQaRq24z1k5,0.876,0.394,94.987,0.172,0.182,0.0,0.813,1,210773,-4.278,0,0.746
3Vo4wInECJQuz9BIBMOu8i,0.859,0.0215,105.115,0.0996,0.0185,0.0,0.704,5,217289,-4.877,0,0.926
3IkWmgGsXbsafrunwPojXO,0.518,0.585,108.027,0.04,0.00483,0.00895,0.516,4,349560,-10.383,1,0.0834
5uu28fUesZMl89lf9CLrgN,0.833,0.127,180.009,0.0575,0.0454,0.0,0.522,0,193569,-3.715,1,0.296
1L3NV7VrCiuE8C5QlhdeQL,0.579,0.246,97.002,0.138,0.0354,0.0118,0.745,1,293947,-5.771,1,0.645
66kQ7wr4d2LwwSjr7HXcyr,0.628,0.0863,96.799,0.0489,0.0287,0.0193,0.705,5,235540,-5.362,0,0.465
5hM6sP0Gh1jD57drszNueC,0.799,0.226,112.946,0.0366,0.0188,0.0,0.483,2,244293,-4.567,0,0.171
4xKdh72z7sb51GRyHii3B6,0.484,0.248,160.052,0.344,0.205,0.0,0.864,6,144560,-9.159,0,0.534
2iLGgm4O5Hia8aSfSzXS3H,0.274,0.158,136.123,0.0358,0.902,0.0,0.435,9,242162,-7.84,1,0.422
689uBlyIufk2LUhAwjny4w,0.646,0.338,79.993,0.17,0.157,0.0,0.745,6,203908,-6.987,0,0.46
0GVuLQtPXFaL18ijEOqoAa,0.331,0.0919,161.564,0.0382,0.3,9.14e-06,0.351,9,234360,-10.316,1,0.191
3GVkPk8mqxz0itaAriG1L7,0.57,0.112,129.953,0.133,0.847,2.14e-05,0.734,7,95467,-7.066,0,0.689
0taOCiup4HNG9LmbduVlJj,0.711,0.347,107.998,0.293,0.000662,0.0,0.721,7,156057,-9.294,1,0.511
66y7x28jXOPrcmu3D5Zjh6,0.139,0.269,74.369,0.0414,0.726,5.01e-05,0.253,6,60453,-17.067,1,0.102
1LXbv9jiTtdBdHadZ317Gt,0.484,0.248,160.052,0.344,0.205,0.0,0.864,6,144560,-9.159,0,0.534
6tvQzeCPwOytDlBYCIOY0n,0.744,0.143,125.985,0.0363,0.0234,0.000157,0.722,11,207630,-5.52,0,0.686
2EzRdhuoPyNJDlep7lnNf2,0.744,0.0917,99.983,0.078,0.0807,0.0,0.802,6,215083,-5.968,1,0.45
6yr8GiTHWvFfi4o6Q5ebdT,0.851,0.0784,171.411,0.197,0.0748,0.0,0.551,1,297893,-3.277,1,0.1
2Tq2R8sRftNEqdgJK5HadO,0.479,0.0435,102.959,0.0919,0.00433,9.58e-05,0.699,1,204727,-7.83,1,0.462
2u7mxWSeoqTXndK5e08jMp,0.646,0.338,79.993,0.17,0.157,0.0,0.745,6,203908,-6.987,0,0.46
1rfofaqEpACxVEHIZBJe6W,0.523,0.132,104.988,0.03,0.184,3.56e-05,0.765,2,217307,-4.333,1,0.394
4eWQlBRaTjPPUlzacqEeoQ,0.713,0.137,129.923,0.0747,0.181,0.000637,0.637,0,226973,-4.333,1,0.243
3iq9nhbI8fcnNamxMft1uv,0.304,0.0853,91.97,0.131,0.839,0.0,0.726,3,214387,-8.677,1,0.813
5HwnezK198pJCEj1l2Adjy,0.758,0.0889,94.9,0.116,0.166,0.0,0.65,2,177160,-4.02,1,0.663
1GO9vCm5Cra5uWGSWQ5mGK,0.548,0.115,175.756,0.114,0.21,0.0,0.425,7,219827,-6.762,1,0.282
4XLu3tTSZiPFVC9mmuR6Zp,0.436,0.108,94.852,0.117,0.609,0.0,0.732,1,164373,-7.409,0,0.475
7sTtHHrD0zDpmzQzH3zegz,0.292,0.106,84.339,0.0563,0.889,0.0,0.455,0,178467,-6.792,1,0.43
5xi2SXmF3A5AIsuGXiUIZu,0.697,0.0821,94.101,0.0895,0.43,0.000382,0.737,8,182560,-5.31,1,0.655
6VrCmhRBFnuGKmtNfk4jDs,0.822,0.742,150.06,0.151,0.0145,0.0,0.546,7,177600,-4.483,1,0.615
2gxqozTaq2NYylvS8jd57G,0.649,0.128,108.77,0.482,0.451,0.0,0.569,11,175653,-8.175,1,0.441
7IL3UOlcJ6nmcCMwpnlfcA,0.458,0.118,79.943,0.0279,0.367,0.0,0.545,5,236360,-4.6,0,0.164
2vvdTrdryjsl8DmPIMDWZU,0.888,0.0969,90.009,0.0382,0.259,0.0,0.71,6,214520,-3.036,0,0.626
51rXHuKN8Loc4sUlKPODgH,0.705,0.128,137.133,0.299,0.000813,0.0,0.645,1,229670,-5.008,1,0.376
12SJpYZEdj4kzWZ8FPFg4Y,0.62,0.0881,96.812,0.0507,0.0322,0.0142,0.715,5,235540,-5.428,0,0.456
6xy6jNeNTYwjnKTDzMyHw2,0.649,0.367,166.915,0.035,0.0158,0.00595,0.309,7,306440,-8.994,1,0.313
1aLNpg2kKvUncflV8xE5AA,0.428,0.138,94.864,0.0263,0.0841,4.63e-05,0.438,7,274760,-14.861,1,0.209
76DNqvSyzL9VCkhlnByqLf,0.743,0.124,98.049,0.0449,0.236,0.0346,0.822,1,248036,-2.152,1,0.744
0zl3PdjIl320fK0pxBGWNR,0.857,0.4,187.985,0.299,0.0321,0.0,0.599,7,151915,-5.7,1,0.469
0md12GKBGH8ZuLG2fTfGUz,0.643,0.421,128.661,0.0353,0.00313,0.00385,0.551,4,271560,-13.091,1,0.514
1eQuRtkMEPhf2DGzpBVTE6,0.443,0.344,93.93,0.0235,0.0472,1.46e-06,0.367,7,271533,-10.11,1,0.149
7jqDzXJS0K0Re8uphYNit0,0.58,0.127,180.066,0.121,0.104,0.0,0.548,11,193893,-7.524,0,0.462
3towKHKVOXCCcL1fHv6xFO,0.82,0.0921,100.069,0.0767,0.0342,6.67e-06,0.672,0,219387,-5.473,1,0.463
4Z6YruMINNspGet1gQyYlK,0.554,0.127,119.993,0.0451,0.00695,0.0,0.793,11,225600,-6.624,0,0.225
4vKltMFviBKMdhYu3FDLY0,0.836,0.172,212.058,0.379,0.0474,0.0,0.618,9,181733,-3.362,1,0.54
0dLToDou8YHYJpQltj3Ijy,0.695,0.105,119.978,0.0413,0.0622,0.0,0.803,4,210107,-5.164,0,0.458
3js3wKPw8VxBWtcXtwyUnA,0.627,0.211,149.989,0.111,0.263,0.0,0.798,9,195947,-6.234,1,0.762
5CLGzJsGqhCEECcpnFQA8x,0.809,0.165,92.213,0.0474,0.194,0.0,0.653,0,210773,-4.057,1,0.55
5zZw8cn8WKoplKaeMPSvwi,0.259,0.354,165.755,0.0531,0.418,0.00247,0.424,2,268597,-16.509,1,0.316
0as7lPxkBPctZ7uVmchRNM,0.646,0.0961,100.0,0.0973,0.231,0.0012,0.753,1,186231,-4.564,1,0.438
4VVG3HBGaqSNZqIpmewIA6,0.721,0.0801,161.976,0.0719,0.0774,0.0,0.777,6,205013,-6.097,1,0.665
0kHTkvGavvk2MjBTSUtOZx,0.734,0.187,211.842,0.413,0.196,0.0,0.599,3,223787,-7.568,0,0.133
5Z0Mx6SeUAFA2rgZB9t1Nu,0.613,0.113,150.04,0.063,0.182,0.0,0.68,5,194173,-5.998,0,0.282
4oZhBLWGhtIyBckervj3sb,0.519,0.298,120.016,0.0455,0.211,8.77e-06,0.867,3,187253,-5.822,0,0.379
2j2fIJGh4PMdXt9ULI5Tlc,0.846,0.413,95.005,0.0505,0.174,0.0,0.786,1,200480,-3.468,1,0.819
0W2dRTfCkaanZgRimFEMay,0.721,0.167,129.978,0.0529,0.0269,0.00023,0.762,2,143693,-5.293,1,0.155
7amMgNDcObIDkIXv4xcvc2,0.465,0.0661,137.033,0.227,0.175,0.0,0.527,7,202827,-8.055,0,0.765
2XW4DbS6NddZxRPm5rMCeY,0.448,0.558,77.176,0.103,0.0309,8.67e-05,0.758,7,198960,-9.441,1,0.373
3tvkzvUTF0yoq3pdBi81I0,0.846,0.292,75.137,0.453,0.00472,0.0,0.663,0,255840,-5.226,1,0.526
6MNGxu8MprKGkchUchkJsy,0.833,0.171,212.117,0.39,0.0524,0.0,0.615,9,181733,-3.377,1,0.538
0AcHbiMs86CCgprvc7E1gs,0.732,0.364,144.076,0.081,0.175,0.0,0.776,8,153351,-3.719,1,0.383
2ri2wEE24Tm7fOJ7sGiz7P,0.798,0.074,134.997,0.0629,0.386,0.000518,0.943,4,162444,-4.548,0,0.904
1nfyE13arjOuO54HH0zmqj,0.648,0.191,186.125,0.128,0.425,0.0,0.697,7,199813,-7.123,1,0.313
6csZYoffpZ7iuSw83x2zVy,0.788,0.168,120.934,0.263,0.0546,0.00064,0.913,10,143314,-2.889,0,0.544
5goGDc74vVREyN8al8CkPh,0.839,0.308,74.867,0.443,0.00534,0.0,0.655,9,255840,-5.076,0,0.55
6tHWl8ows5JOZq9Yfaqn3M,0.805,0.291,142.886,0.0856,0.014,3.1e-06,0.716,4,133995,-3.839,1,0.719
6HWGLValLZlHVPjbwEW4Kq,0.88,0.18,115.073,0.0481,0.00548,0.0,0.572,8,230400,-5.213,1,0.546
00TVmX9spquyg0UKuN57l3,0.919,0.107,95.991,0.05,0.0063,2.5e-06,0.581,6,210347,-4.324,0,0.847
3ZhTT6yjZwpPph5MIJ53XY,0.683,0.221,140.002,0.0954,0.547,0.0,0.691,0,262544,-7.335,1,0.456
1p3IwVdURZOKKont78V3lg,0.849,0.201,145.942,0.0742,0.000791,5.6e-06,0.462,8,170920,-4.635,0,0.586
7rwX0O3RlxqqIjQM8evm5E,0.633,0.107,138.038,0.0929,0.0564,0.0,0.807,10,311726,-6.016,0,0.325
7HdZY9UJTylIiNcSDFyUDc,0.641,0.106,100.028,0.0925,0.25,0.00107,0.747,1,186231,-4.502,1,0.453
1jr1BnpXymcf2i97mTR8tJ,0.631,0.108,145.968,0.205,0.0717,0.0,0.909,9,276147,-5.447,1,0.394
0wbnC9AUenxp613TYaJsGK,0.585,0.132,124.991,0.125,0.0142,0.0,0.936,0,255379,-6.914,1,0.242
2tek8UnoiJdkmpPMqa5KRQ,0.819,0.133,181.958,0.251,0.00316,0.0,0.814,2,190288,-5.48,1,0.517
4BHzHISX21PYwGXiBEUQ70,0.771,0.18,161.94,0.0645,0.0413,1.29e-06,0.808,4,251859,-5.719,0,0.471
0egwbpNUagfbqFuqaPd6jt,0.678,0.076,75.95,0.059,0.246,0.0,0.781,1,293138,-4.369,1,0.355
09ts3GnICqYEU5PkQCpJK3,0.632,0.0841,97.04,0.0789,0.103,1.09e-05,0.707,10,278893,-7.031,1,0.372
3g9Mi3kTzzmjBUXN7wnGjI,0.517,0.316,138.012,0.204,0.0321,0.0,0.9,2,303077,-5.4,1,0.173
3kh6liHZ8IHHRFMHXNJ79Y,0.547,0.215,152.0,0.0942,0.0768,0.0,0.815,8,255849,-4.041,1,0.183
2KokOIKdw4zZutDil85Ugh,0.591,0.273,142.113,0.0744,0.0307,0.0,0.827,5,202835,-7.504,0,0.402
09IStsImFySgyp0pIQdqAc,0.657,0.112,107.01,0.0449,0.171,0.0,0.753,7,184732,-3.061,1,0.437
07W9fL0ee9LsqD9c3kNrdo,0.341,0.198,165.917,0.373,0.111,1.08e-06,0.797,5,233880,-9.733,0,0.423
4Kw3CztmD15X1QGDnnHmLD,0.721,0.225,129.997,0.15,0.0714,0.0,0.928,11,287992,-5.774,1,0.254
0G9rmRmQDFk9O2tzZLyRkc,0.324,0.126,139.972,0.179,0.0399,0.0,0.894,1,315185,-8.24,1,0.407
0KJEIWTEKMfBL2J7Sn3X5I,0.611,0.112,180.072,0.159,0.256,0.0,0.639,2,181319,-9.826,1,0.526
35ffVv9x4mtzBh5rF1K9sP,0.731,0.0886,134.009,0.193,0.231,0.0,0.85,9,259340,-6.705,0,0.822
2rIY8S6doGY1SEZIh7siw1,0.331,0.128,149.949,0.177,0.222,2.48e-06,0.679,1,245664,-9.24,0,0.217
0pdW4B6Sq4MMNz1sFtkR5G,0.691,0.166,143.043,0.0799,0.0454,0.0,0.868,5,229904,-6.048,0,0.34
3BvXHtUdGbfLOVxfRWn6NT,0.503,0.0999,138.028,0.108,0.0191,0.0,0.722,10,312741,-8.143,1,0.0715
4Fj5G5b8MeCrCRDP5JDvpr,0.459,0.149,136.982,0.0951,0.0255,0.0,0.892,1,260224,-7.822,1,0.104
2nwp9gU9ZGyKRzMswpfc7k,0.504,0.116,135.078,0.403,0.00874,0.0,0.952,10,270213,-6.716,0,0.332
2LOkdHHNKdEx24cQELBaD8,0.869,0.413,125.007,0.0645,0.276,0.0,0.767,10,245798,-3.87,0,0.474
4jB8tS25Afh6aXC5w2MbXQ,0.571,0.0785,131.073,0.19,0.126,0.0,0.87,1,263983,-7.297,0,0.159
7K8krdGeSIvwDGw1WUqJuK,0.709,0.112,111.038,0.0836,0.538,0.000362,0.78,6,244324,-7.059,0,0.711
2ludbmtPoyCPe2K08fAlFl,0.587,0.2,136.915,0.035,0.0977,0.0,0.542,4,237372,-6.145,1,0.243
5UzUZULhZL8bW4BqI1ZNOF,0.673,0.133,147.98,0.0572,0.0439,0.0,0.799,8,317881,-5.076,0,0.33
3XAWpSxJMPeIwxXc5g9en1,0.73,0.198,154.932,0.0434,0.348,0.0,0.823,5,288024,-3.292,1,0.286
3Jo2cNQKU6Je7LVClYyJH9,0.439,0.106,151.017,0.071,0.00321,0.0101,0.813,5,295487,-7.427,1,0.165
2UVbBKQOdFAekPTRsnkzcf,0.816,0.159,181.982,0.269,0.00263,0.0,0.817,2,190288,-5.402,1,0.508
6n4U3TlzUGhdSFbUUhTvLP,0.633,0.106,145.914,0.184,0.0876,2.6e-06,0.907,2,276147,-5.145,1,0.395
4wFjTWCunQFKtukqrNijEt,0.518,0.325,137.996,0.183,0.0305,0.0,0.904,2,303077,-5.32,1,0.188
3OnOomd79OjqSYHchCQ6ht,0.344,0.15,166.105,0.357,0.112,1.68e-06,0.793,6,233880,-9.757,1,0.45
6RKkHI2fkmgZq7uQPPav8f,0.627,0.112,90.03,0.0754,0.261,0.0,0.731,2,181319,-9.76,1,0.5
7yt6eiZQCkVFEzwGp4Pbor,0.686,0.08,75.948,0.0594,0.253,0.0,0.782,1,293138,-4.383,1,0.334
1xndOD8CreR5ctkOv5G1LN,0.754,0.122,120.939,0.239,0.0396,0.00154,0.91,10,145972,-2.573,0,0.63
0jdny0dhgjUwoIp5GkqEaA,0.39,0.111,73.415,0.0322,0.489,0.0,0.543,10,230267,-7.202,1,0.303
43dOwOq0mB4i6j4SpcSkqC,0.547,0.22,152.007,0.0859,0.0936,0.0,0.825,8,255849,-3.938,1,0.184
0q75NwOoFiARAVp4EXU4Bs,0.594,0.162,135.002,0.0748,0.112,0.0,0.795,0,275080,-6.2,1,0.409
6SwRhMLwNqEi6alNPVG00n,0.535,0.2,110.684,0.0573,0.0265,0.0,0.658,9,227360,-8.983,0,0.419
0UBLhedidy1DjSF4ncF5zL,0.678,0.361,97.976,0.058,0.303,0.0,0.658,1,199111,-4.407,1,0.662
4pYZLpX23Vx8rwDpJCpPTA,0.664,0.0734,140.012,0.341,0.0424,0.0,0.888,0,193173,-10.13,1,0.53
5Db9VIdDsN5yu3Eu7CT0i4,0.419,0.11,85.014,0.0389,0.568,0.000217,0.479,0,172724,-6.517,1,0.186
4ofvoCdXq99vpMZO4Cfp8x,0.668,0.102,100.537,0.126,0.0805,1.49e-05,0.728,2,211440,-5.02,1,0.162
1LhMopPAallLeaeNutqbgS,0.632,0.0841,97.04,0.0789,0.103,1.09e-05,0.707,10,278893,-7.031,1,0.372
5ZpjODX6OH1xZs3AOewTO6,0.579,0.246,97.002,0.138,0.0354,0.0118,0.745,1,293947,-5.771,1,0.645
4KTU5aa5s547f1JF5DImhF,0.452,0.311,199.775,0.0681,0.315,1.02e-05,0.624,0,243987,-8.206,1,0.724
6jT85s2dZ55HBqjXYi2rfI,0.554,0.127,119.993,0.0451,0.00695,0.0,0.793,11,225600,-6.624,0,0.225
1KAhsLqLYiqCZ1G8ljKDtB,0.759,0.183,120.057,0.0438,0.101,0.354,0.805,10,312533,-5.198,0,0.721
249c7UYQRwLb8tUykq8IwX,0.85,0.312,113.019,0.0401,0.0598,0.000109,0.727,1,245080,-4.965,1,0.801
7GfhZZq8plOVTeqsDMbftc,0.62,0.157,89.955,0.0517,0.149,1.22e-05,0.658,6,258507,-6.634,0,0.522
5MbeIktglgTouqOHnVunxp,0.853,0.229,162.058,0.0331,0.0011,0.0498,0.482,3,231387,-4.15,1,0.196
3KnLHwhRhJGuQM822JVSoI,0.497,0.193,155.908,0.119,0.382,0.0482,0.62,9,243040,-9.585,0,0.55
16wWFYS9S4hKBk2Ofj3Ss6,0.547,0.124,158.019,0.387,0.0438,0.0,0.884,11,170200,-7.492,1,0.425
1a8051h021Rfl01OhAjjV6,0.696,0.338,125.014,0.0563,0.0432,0.00021,0.935,0,264347,-7.185,1,0.616
5GKwq4sO5ZHKuWaDmdwMQc,0.736,0.0553,149.985,0.0457,0.191,0.0,0.714,2,210818,-3.801,1,0.814
3mNfKVgSiejiZYmFRVjNbQ,0.757,0.102,97.986,0.0492,0.23,0.139,0.752,11,279907,-5.174,0,0.716
6ZNo7Vi0TE9ul1fhKd4S1M,0.667,0.104,100.578,0.0871,0.092,2.12e-05,0.734,2,211440,-4.996,1,0.165
7hvxMYq9JW5W0vFwiu1Zdr,0.845,0.264,126.021,0.0353,0.0244,0.0,0.624,7,251147,-5.451,0,0.615
7uYgVgRSgqluZclLS7wpp4,0.742,0.316,119.966,0.0441,0.218,0.0,0.737,6,258000,-2.875,1,0.386
42TXKY5AaAn4dzAcRLyNoK,0.68,0.0931,174.164,0.13,0.252,3.21e-06,0.749,1,164157,-7.084,1,0.772
5lZsh9Qf7CbHI9Fcc7Zcsq,0.652,0.0925,94.946,0.105,0.037,0.0,0.865,8,97202,-8.218,1,0.372
1OmcAT5Y8eg5bUPv9qJT4R,0.531,0.143,159.786,0.0776,0.128,0.000127,0.58,5,218320,-6.631,0,0.141
2Bv0MbaqYx2IrQa7Z6xBT0,0.575,0.17,151.972,0.107,0.00468,2.42e-06,0.829,8,232863,-6.667,1,0.114
4QfNOZN7vrQCQKK1ZJ3XPb,0.379,0.083,199.756,0.0412,0.863,0.0,0.544,7,191813,-9.113,0,0.322
3uhBIQ7tv8j1FME8cFGEfG,0.264,0.132,119.93,0.0322,0.922,0.0,0.422,8,269560,-7.064,1,0.331
2CvOqDpQIMw69cCzWqr5yr,0.712,0.051,78.454,0.1,0.273,0.0,0.422,11,261160,-5.907,0,0.471
2Imq77E6CEJR5TPUxlJvTY,0.642,0.0991,193.016,0.111,0.0548,0.000246,0.532,5,232187,-4.891,0,0.536
3vKU0GTHo5nl3kTCYAiqc3,0.588,0.264,90.251,0.355,0.62,3.85e-06,0.612,1,130613,-9.355,1,0.48
4iEpZuwhEuoilKaZjXQPbF,0.468,0.26,131.004,0.278,0.0211,0.0,0.763,2,267427,-8.476,1,0.351
3pf6HWXtEalIWoZcPTFbc6,0.706,0.148,140.044,0.0511,0.0651,0.0,0.728,11,238893,-5.881,0,0.589
5cXg9IQS34FzLVdHhp7hu7,0.478,0.101,130.018,0.193,0.00759,0.0,0.855,1,221827,-9.116,1,0.284
08bNPGLD8AhKpnnERrAc6G,0.88,0.128,95.079,0.0504,0.205,0.0,0.626,9,202621,-2.384,0,0.534
4qKcDkK6siZ7Jp1Jb4m0aL,0.581,0.105,140.022,0.27,0.00104,5.86e-05,0.922,10,181263,-7.495,1,0.595
0Pw6Gg8QChw5iSRRSrcWXP,0.785,0.406,128.074,0.322,0.152,8.18e-05,0.708,1,180893,-6.809,1,0.854
2tPcTFiQF9MbVUyjZ3zDhA,0.652,0.193,97.017,0.143,0.177,0.0,0.856,1,219307,-5.324,1,0.471
0DJBgBiYeSn6n1AXAkFVE8,0.583,0.183,148.785,0.263,0.144,9.73e-05,0.601,8,208760,-5.725,0,0.32
2rYyq0b3XWwmWl0k727OVG,0.779,0.0758,116.003,0.0387,0.063,2.81e-05,0.754,1,184172,-3.288,0,0.41
0YOXGfOvoxzAl9XkxH8eEK,0.61,0.165,180.457,0.453,0.198,0.0,0.5,8,272307,-8.812,1,0.195
6JnRLa50GuHzF0ucg9AGMI,0.608,0.102,70.124,0.0669,0.0828,0.000234,0.443,11,197413,-6.708,0,0.23
4YMHk2VRIQpRv4aFtRzH12,0.762,0.124,125.065,0.0953,0.139,0.0188,0.782,11,222093,-7.143,0,0.689
0bi1T5Y9aXT4JAOOU2NLcV,0.442,0.0835,115.501,0.139,0.633,2.35e-05,0.391,4,85267,-13.558,0,0.148
7qwULjvTujatIaoWC1lu8b,0.755,0.106,120.948,0.236,0.042,0.00121,0.909,10,145972,-2.59,0,0.638
35cOyocq8Gb6UcT0NWeTwn,0.554,0.158,126.694,0.326,0.28,0.0,0.629,1,242293,-6.759,1,0.308
6etab3UBCo5GOTMZqUvRka,0.683,0.0931,174.152,0.136,0.26,2.85e-06,0.746,1,164157,-7.094,1,0.748
3GCdLUSnKSMJhs4Tj6CV3s,0.633,0.0926,96.924,0.0597,0.0605,0.000194,0.698,8,232187,-4.946,1,0.552
4LmAnpjlhWTahvRkYR8xJa,0.471,0.268,131.023,0.259,0.0201,0.0,0.768,2,267427,-8.406,1,0.405
5qN4HFkapdAOV94XPryVof,0.582,0.265,90.035,0.297,0.625,3.84e-06,0.618,1,130613,-9.454,1,0.48
5jyyPsIGM2yqkZN9R3TmvN,0.72,0.176,140.08,0.0488,0.0626,1.21e-06,0.727,11,238893,-5.856,0,0.589
7bUcBztfGqO7cSI2gMZeCI,0.775,0.416,127.929,0.335,0.152,3.32e-05,0.706,1,180893,-6.819,1,0.847
4KXwFI9pgJLpUIAc9oSL8j,0.606,0.174,180.607,0.452,0.185,0.0,0.507,8,272307,-8.758,1,0.202
0SSfauqRemnAzOmTJyMn3v,0.708,0.159,120.948,0.244,0.0417,0.000328,0.906,10,146000,-3.678,0,0.55
76iVOVsliCHlWqKuDnCfhE,0.765,0.123,125.062,0.128,0.139,0.0274,0.778,11,222093,-7.175,0,0.642
4FpfU1O7WCLBnmwu5XAFk4,0.449,0.0866,121.164,0.104,0.662,4.88e-05,0.549,9,85267,-13.645,0,0.223
1Wolb8MRcXR2IMMaELTRpE,0.902,0.0349,164.971,0.159,0.447,0.0,0.852,10,146526,-4.669,0,0.965
4ESIYCrLnFoUd1mVbISDot,0.803,0.204,112.959,0.0355,0.0202,0.0,0.541,2,244293,-4.647,0,0.174
2bllegdYt2WoYdbRZyJ730,0.814,0.0535,99.907,0.0736,0.0333,7.02e-06,0.666,0,219387,-5.536,1,0.478
3cysp2UU6xmV61ZlnQsa8s,0.371,0.0838,199.824,0.0361,0.853,0.0,0.554,7,191813,-9.104,0,0.246
7rPLZ8Krm6CZIbraFUlnWZ,0.18,0.113,72.416,0.0311,0.91,0.000633,0.325,10,212040,-10.647,1,0.0997
6lanRgr6wXibZr8KgzXxBl,0.407,0.11,139.028,0.0267,0.309,0.000961,0.421,10,285120,-7.445,1,0.161
3KYOGt8IO6j8wptkG9THag,0.664,0.116,128.945,0.0464,0.634,0.0,0.566,4,241693,-5.303,0,0.437
3zHq9ouUJQFQRf3cm1rRLu,0.606,0.125,189.857,0.0484,0.247,0.0,0.262,8,252534,-6.646,1,0.275
2jyjhRf6DVbMPU5zxagN2h,0.538,0.104,75.089,0.0572,0.385,0.0,0.509,7,252867,-7.335,1,0.244
6Qyc6fS4DsZjB2mRW9DsQs,0.715,0.0942,155.925,0.0362,0.00125,7.97e-06,0.315,11,289533,-8.072,0,0.497
5mCPDVBb16L4XQwDdbRUpz,0.463,0.109,111.98,0.0396,0.256,0.085,0.809,11,298941,-11.377,1,0.364
6mORGLOz79w6VsCRLWYYuK,0.369,0.638,174.107,0.0441,0.969,0.277,0.443,9,208212,-9.514,1,0.0989
3hB5DgAiMAQ4DzYbsMq1IT,0.378,0.28,100.418,0.438,0.835,0.0,0.609,4,233720,-9.828,1,0.515
45Egmo7icyopuzJN0oMEdk,0.648,0.134,143.955,0.0449,0.0956,0.0,0.708,6,201707,-5.626,1,0.338
