artist,genres,popularity,followers,artist_id
Bebe Rexha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",81,6859845,64M6ah0SkkRsnPGtGiRAbb
Israel & Rodolffo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",75,1299842,41QLxRXlc2NwfJZkHGHKid
Måneskin,"['indie rock italiano', 'italian pop']",85,4799198,0lAWpj5szCSwM4rUMHYmrr
Måneskin,"['indie rock italiano', 'italian pop']",85,4799198,0lAWpj5szCSwM4rUMHYmrr
Irama,"['italian adult pop', 'italian pop']",66,1608211,5iot8OPcosJN9nCl7I5SdK
Colapesce,"['indie siciliano', 'italian alternative', 'italian indie pop']",55,87293,2KX2VLr3Eu6sn6EtxzCtvf
J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,15138161,6l3HvQ5sa6mXTsMTB19rO5
J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,15138161,6l3HvQ5sa6mXTsMTB19rO5
KSI,['uk hip hop'],74,2184486,1nzgtKYFckznkcVMR3Gg4z
KSI,['uk hip hop'],74,2184486,1nzgtKYFckznkcVMR3Gg4z
Marília Mendonça,['sertanejo'],90,21825314,1yR65psqiazQpeM79CcGh8
Pamungkas,"['indonesian pop', 'indonesian singer-songwriter']",71,2187955,7d86ERlvO5UG44j7Va0Y0C
Pamungkas,"['indonesian pop', 'indonesian singer-songwriter']",71,2187955,7d86ERlvO5UG44j7Va0Y0C
AURORA,"['art pop', 'norwegian pop']",76,1981130,1WgXqy2Dd70QQOU7Ay074N
Zoe Wees,['german pop'],73,265319,03d2mJXSMtuPI0nIvLnhoS
Rod Wave,['florida rap'],80,2572169,45TgXXqMDdF8BkjA83OM7z
Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",78,6249439,738wLrAtLtCtFOLvQBXOXp
Demi Lovato,"['dance pop', 'pop', 'post-teen pop']",83,21127060,6S2OmqARrzebs0tKUEyXyp
Miksu / Macloud,['german hip hop'],67,36374,76dRoxKtDwYkgCQePok9cU
Miksu / Macloud,['german hip hop'],67,36374,76dRoxKtDwYkgCQePok9cU
Beach Bunny,"['bubblegrunge', 'chicago indie', 'indie pop']",73,728302,2vnB6tuQMaQpORiRdvXF9H
KHEA,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",78,3548521,4m6ubhNsdwF4psNf3R8kwR
MARINA,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'uk alternative pop']",77,3187333,6CwfuxIqcltXDGjfZsMd9A
Tom Odell,"['chill pop', 'pop']",75,1951727,2txHhyCwHjUEpJjWrEyqyX
DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",73,2950705,1HwM5zlC5qNWhJtM00yXzG
BROCKHAMPTON,"['boy band', 'hip hop', 'rap']",73,1891940,1Bl6wpkWCQ4KVgnASpvzzA
BROCKHAMPTON,"['boy band', 'hip hop', 'rap']",73,1891940,1Bl6wpkWCQ4KVgnASpvzzA
Alok,"['electro house', 'pop nacional', 'slap house']",82,10800505,0NGAZxHanS9e0iNHpR8f2W
Russ Millions,['uk drill'],74,262525,3FoFW2AoUGRHBacC6i4x4p
Mimi Webb,"['alt z', 'dance pop', 'gen z singer-songwriter', 'pop', 'uk pop']",71,171654,3GxKJzJK4LpsYGXQrw77wz
Young Stoner Life,"['hip hop', 'rap', 'trap']",71,66433,1xr2G8Hlx4QWmT9HaUbmoO
Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",83,7800394,23fqKkggKUBHNkbKtXEls4
iann dior,"['melodic rap', 'pop rap']",83,1408492,6ASri4ePR7RlsvIQgWPJpS
Dj Guuga,"['funk carioca', 'funk paulista', 'rave funk']",67,681870,1cNPXWhKfjI0fT5EMCnamR
Xand Avião,"['forro', 'forro de favela', 'funk carioca', 'sertanejo pop']",70,2024500,43DRDu6nLSeIedZ7T1A616
Majestic,"['deep groove house', 'house', 'pop dance', 'uk dance']",70,36963,6QMABvTzixnxzsLYyhqRxI
Mc Poze do Rodo,[],73,943202,28ie4NNTa2VW2QV4Zray8M
Gera MX,"['mexican hip hop', 'rap conciencia']",80,2524160,2hejA1Dkf8v8R0koF44FvW
H.E.R.,"['alternative r&b', 'dance pop', 'pop', 'r&b']",80,4539298,3Y7RZ31TRPVadSFVy1o8os
H.E.R.,"['alternative r&b', 'dance pop', 'pop', 'r&b']",80,4539298,3Y7RZ31TRPVadSFVy1o8os
ENHYPEN,"['anime', 'k-pop boy group']",78,2432730,5t5FqBwTcgKTaWmfEbwQY9
Lord Huron,"['indie folk', 'stomp and holler']",75,962876,6ltzsmQQbmdoHHbLZ4ZN25
Surf Curse,"['dreamo', 'indie pop', 'indie surf', 'surf punk', 'vegas indie']",74,597221,1gl0S9pS0Zw0qfa14rDD3D
Kevin Gates,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",78,4610527,1gPhS1zisyXr5dHTYZyiMe
Damso,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",76,3285949,2UwqpfQtNuhBwviIC0f2ie
Baby Keem,"['hip hop', 'rap']",82,579267,5SXuuuRpukkTvsLuUknva1
Anitta,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",81,10950073,7FNnA9vBm6EKceENgCGRMb
ITZY,['k-pop girl group'],78,3111188,2KC9Qb60EaY0kW4eH68vr3
TINI,"['latin pop', 'pop argentino']",81,3460775,7vXDAI8JwjW531ouMGbfcp
Afrojack,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop rap', 'progressive house', 'tropical house']",77,3766394,4D75GcNG95ebPtNvoNVXhz
Tom Grennan,"['modern rock', 'uk pop']",74,292536,5SHxzwjek1Pipl1Yk11UHv
Fernando & Sorocaba,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",68,3514041,1oSgjdbgLYULVmEBojPRw8
Th CDM,['brega funk'],57,15293,736JbivCkAkdLP9xOA3jLs
Tion Wayne,['london rap'],75,421220,7b79bQFziJFedJb75k6hFt
Mora,"['reggaeton', 'trap latino']",80,220689,0Q8NcsJwoCbZOHHW63su5S
StarBoi3,[],63,21833,2WgfkM8S11vg4kxLgDY3F5
Joyner Lucas,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",78,1807433,6C1ohJrd5VydigQtaGy5Wa
Lil Tecca,"['melodic rap', 'rap']",83,4539277,4Ga1P7PMIsmqEZqhYZQgDo
Mc Davi,"['funk carioca', 'funk ostentacao', 'funk paulista']",74,2810545,1cYhx7ZOhYoVmnDPb9KMwo
Don Toliver,"['pop', 'rap', 'trap']",84,1864357,4Gso3d4CscCijv0lmajZWs
187 Strassenbande,"['german hip hop', 'hamburg hip hop']",66,1259690,2j2rh3oQh4QEUnNTDKYSJD
MC Kevin o Chris,"['funk 150 bpm', 'funk carioca']",71,2827553,2UMj7NCbuqy1yUZmiSYGjJ
Alex Rose,"['latin', 'reggaeton', 'trap latino']",76,2438616,2DspEsT7UXGKd2VaaedgG4
David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",89,23515178,1Cs0zKBU1kc0i8ypK3B9ai
Crissin,[],70,8311,6VOoiigTiLVgsMQPP1JOdC
Lovejoy,"['dream smp', 'indie pop']",76,912177,33tFkBLsl6f8TjKkV0uF0C
Lovejoy,"['dream smp', 'indie pop']",76,912177,33tFkBLsl6f8TjKkV0uF0C
Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",88,23274040,0hCNtLu0JehylgoiP8L4Gh
Migos,"['atl hip hop', 'rap', 'trap']",81,11943510,6oMuImdp5ZcFhWP0ESe6mG
Katy Perry,"['dance pop', 'pop', 'post-teen pop']",86,19949332,6jJ0s89eD6GaHleKKya26X
Bella Poarch,[],71,648186,26cMerAxjx9GedFt0lMDjm
Shirin David,"['frauenrap', 'german hip hop', 'german pop']",76,643799,0JBdTCGs111JKKYfLqOEBa
sangiovanni,[],66,496131,7dL0nOHwnSAsNAwpkPSGWP
aespa,"['k-pop', 'k-pop girl group']",74,1173133,6YVMFz59CuY7ngCxTxjpxE
Natti Natasha,"['latin', 'latin pop', 'rap latina', 'reggaeton', 'trap latino']",80,6933490,1GDbiv3spRmZ1XdM1jQbT7
Galantis,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",78,3164781,4sTQVOfp9vEMCemLw50sbu
Galantis,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",78,3164781,4sTQVOfp9vEMCemLw50sbu
Barbara Pravi,"['eurovision', 'nouvelle chanson francaise']",58,90023,3L4wiBOSDLkJ18OISXZDA8
Blind Channel,"['eurovision', 'oulu metal', 'trancecore']",61,137011,3L58J6a7f0jyy2p6f3MSAs
Go_A,['eurovision'],59,124188,4kvCU3MzggM2piZCqvxj0x
Gjon's Tears,[],51,34418,0RIwEP1SaALlxn9jOVqHfA
Daði Freyr,"['icelandic pop', 'sunnlensk tonlist']",59,178594,3Hb64DQZIhDCgyHKrzBXOL
Elena Tsagrinou,['eurovision'],51,9666,4TgsxeFPNtkZ5lneq9AceU
Elena Tsagrinou,['eurovision'],51,9666,4TgsxeFPNtkZ5lneq9AceU
THE ROOP,"['eurovision', 'lithuanian pop', 'lithuanian rock']",47,28334,34G31kGbSQmemVlI0G784o
Tusse,['swedish pop'],52,32710,1BwDWgdDJe3TJXLZkBkpsI
Tusse,['swedish pop'],52,32710,1BwDWgdDJe3TJXLZkBkpsI
Cochise,"['plugg', 'viral rap']",75,251834,46HzS7yz0c9udVwtbHk1sx
Loredana,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']",68,1076455,2Im8m4STDBosjfmb5hmP80
Matheus Fernandes,['sertanejo pop'],76,185077,37mqXU98U5GmH5ZDtlHM1c
TOMORROW X TOGETHER,"['k-pop', 'k-pop boy group']",79,5065237,0ghlgldX5Dd6720Q3qFyQB
Justin Wellington,"['melanesian pop', 'pacific islands pop', 'png pop']",65,25243,5lTjv8Ag00qHSGhvK4JbeF
WILLOW,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']",82,1856720,3rWZHrfrsPBxVy692yAIxF
John Mayer,"['neo mellow', 'pop rock', 'singer-songwriter']",81,5330637,0hEurMDQu99nJRq8pTxO14
Matt Maltese,"['dream smp', 'indie anthem-folk', 'indie pop']",68,178138,12j6dJrPXanCBwY599pZxf
EXO,"['k-pop', 'k-pop boy group']",74,8598776,3cjEqqelV9zb4BYE3qDQ4O
Soso Maness,"['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",71,350948,0oeiA5U9u1U45Gos5cywUU
Trinidad Cardona,[],65,117769,4wP1kxjUsc9IR4Iy2smL7o
Lorde,"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",81,8684016,163tK9Wjr9P9DmM0AVK7lm
Fedez,['italian pop'],72,1704583,3pgCLfNbw5ozIfoNsvDU7i
Bo Burnham,['comic'],78,1284236,2Waw2sSbqvAwK8NwACNjVo
"Tyler, The Creator","['hip hop', 'rap']",86,7445381,4V8LLVI7PbaPR0K2TGSxFF
Vegedream,"['francoton', 'pop urbaine']",70,1293991,4eYnorQRhVHT2KBl2UyHHd
Vegedream,"['francoton', 'pop urbaine']",70,1293991,4eYnorQRhVHT2KBl2UyHHd
Becky Hill,"['dance pop', 'pop', 'pop dance', 'pop house', 'tropical house', 'uk dance', 'uk pop']",79,384705,4EPJlUEBy49EX1wuFOvtjK
MC Zaquin,"['funk bh', 'funk carioca']",69,201878,1OwYxVDNKP9JtSpp5E0uA4
MC Zaquin,"['funk bh', 'funk carioca']",69,201878,1OwYxVDNKP9JtSpp5E0uA4
MC Zaquin,"['funk bh', 'funk carioca']",69,201878,1OwYxVDNKP9JtSpp5E0uA4
BANDIDO,['concurso de talentos argentino'],66,38662,7CSpCpNGTK9589bTi44SzE
Pashanim,"['german alternative rap', 'german drill', 'german hip hop']",71,248805,34LetYSjEuG2fBb4Z8PwPg
Mari Fernandez,['sertanejo pop'],72,96514,0BHm7qbh3ENxvXzkQAG7MP
Chase Atlantic,['pop'],80,2026486,7cYEt1pqMgXJdq00hAwVpT
João Gomes,[],80,1429618,4JNo6Q5KdcRf1vtSX9mB0S
Madison Beer,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",78,4057367,2kRfqPViCqYdSGhYSM9R0Q
Sarah Cothran,['gen z singer-songwriter'],67,220287,3kft86DbqCNr7rjq3pEj0G
Marc Seguí,['spanish pop'],74,62871,5FQ8tBUtIamA2hRtatrYUF
Big Red Machine,"['eau claire indie', 'folktronica', 'indie pop']",61,119268,7gXy60xRcwYujBFoYHnR2O
dvsn,"['alternative r&b', 'canadian contemporary r&b', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap soul']",65,1021646,7e1ICztHM2Sc4JNLxeMXYl
Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",81,5561580,4xRYI6VqpkE3UwrDrAZL8L
Luan Santana,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",76,5703340,3qvcCP2J0fWi0m0uQDUf6r
Shouse,['aussietronica'],77,50264,2TcGJdSOiOvITBzhvfX8XB
Lynyrd Skynyrd,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",73,3742096,4MVyzYMgTwdP7Z49wAZHx0
Zac Brown Band,"['contemporary country', 'country', 'country road', 'modern country rock']",74,2867795,6yJCxee7QumYr820xdIsjo
Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",79,4480304,3eqjTLE0HfPfh78zjh6TqT
Creedence Clearwater Revival,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",79,4699561,3IYUhFvPQItj6xySrBmZkd
Jamie Miller,['pop soul'],71,165787,2LkkwxA19J8C52wPQl5bG6
Eagles,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",78,7386104,0ECwFtbIWEVNwjlrfc6xoL
Mark Ronson,"['dance pop', 'pop']",77,937547,3hv9jJF3adDNsBSIQDqcjp
dhruv,"['chill r&b', 'nyc pop', 'pop']",71,168188,70NcAr4ZtA3FAqU16iQZSb
"Baddiel, Skinner & Lightning Seeds",[],42,7683,3LtYMPncqtiugGwOuuLq3h
Becky G,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton', 'trap latino']",82,10739799,4obzFoKoKRHIphyHzJ35G3
Becky G,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton', 'trap latino']",82,10739799,4obzFoKoKRHIphyHzJ35G3
Becky G,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton', 'trap latino']",82,10739799,4obzFoKoKRHIphyHzJ35G3
Kane Brown,"['black americana', 'contemporary country', 'country road']",78,3742187,3oSJ7TBVCWMDMiYjXNiCKE
BIA,"['escape room', 'pop', 'r&b', 'rap latina', 'trap queen']",71,227416,6veh5zbFpm31XsPdjBgPER
Tiago PZK,['trap argentino'],82,777808,5Y3MV9DZ0d87NnVm56qSY1
mc jhenny,['funk mandelao'],60,3476,6Ka3TKKRqhWwbmuxjhrmo6
Neil Diamond,"['adult standards', 'brill building pop', 'classic rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",70,1770647,7mEIug7XUlQHikrFxjTWes
The White Stripes,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",73,2569332,4F84IBURUo98rz4r61KF70
Fat Les,[],30,2158,4BHU68IINW0fZNRIvSOir5
Julia Michaels,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",80,4156642,0ZED1XzwlLHW4ZaG4lOT6m
Normani,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",74,1577583,2cWZOOzeOm4WmBJRnD5R7I
RAF Camora,['german hip hop'],79,1390566,0Dvx6p8JDyzeOPGmaCIH1L
Sleepy Hallow,"['brooklyn drill', 'nyc rap']",81,625340,6EPlBSH2RSiettczlz7ihV
Sleepy Hallow,"['brooklyn drill', 'nyc rap']",81,625340,6EPlBSH2RSiettczlz7ihV
Belly,"['canadian hip hop', 'canadian trap', 'pop rap', 'rap', 'trap', 'trap soul']",66,217212,0FOWNUFHPnMy0vOw1siGqi
Ingratax,['concurso de talentos argentino'],72,169668,62YF0FglEltB3CnVIjoko8
Camila Cabello,"['dance pop', 'pop', 'post-teen pop']",84,24443410,4nDoRrQiYLoBzwC5BhVJzF
Smiley,"['canadian hip hop', 'toronto rap']",63,22689,6jeg7JBX9J9097esK752iR
Khalid,"['pop', 'pop r&b']",89,14614643,6LuN9FCkKOj5PcnpouEgny
Brisa Star,[],68,69319,7fKfVo62Yx50GtTdIgeBqk
Walker Hayes,"['contemporary country', 'country', 'country road', 'modern country rock']",72,365254,7sKxqpSqbIzphAKAhrqvlf
Kungs,"['new french touch', 'pop dance', 'tropical house']",72,782427,7keGfmQR4X5w0two1xKZ7d
Blxst,['pop rap'],76,224267,4qXC0i02bSFstECuXP2ZpL
PinkPantheress,[],76,886358,78rUTD7y6Cy67W1RVzYs7t
Isaiah Rashad,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",74,1035315,6aaMZ3fcfLv4tEbmY7bjRM
Dermot Kennedy,"['folk-pop', 'irish pop', 'pop', 'uk pop']",77,1017242,5KNNVgR6LBIABRIomyCwKJ
Dermot Kennedy,"['folk-pop', 'irish pop', 'pop', 'uk pop']",77,1017242,5KNNVgR6LBIABRIomyCwKJ
Aventura,"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",82,5114170,1qto4hHid1P71emI6Fd8xi
Ruth B.,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop', 'post-teen pop']",76,1285652,2WzaAvm2bBCf4pEhyuDgCY
Nessa Barrett,"['alt z', 'pop', 'social media pop']",70,549381,7pwufEBGfggjoI8twqlsmQ
Steve Lacy,['afrofuturism'],78,860412,57vWImR43h4CaDao012Ofp
Steve Lacy,['afrofuturism'],78,860412,57vWImR43h4CaDao012Ofp
Tai Verdes,['modern indie pop'],74,356557,2kCO8LXN1usaOPL3iEE28I
Matuê,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']",77,3886675,5nP8x4uEFjAAmDzwOEc9b8
Lizzo,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",76,4234976,56oDRnqbIiwx4mymNEv7dS
Elton John,"['glam rock', 'mellow gold', 'piano rock']",88,8252437,3PhoLpVuITZKcymswpck5b
Shindy,['german hip hop'],69,813786,5j21TGkrNEAJe3gG9VlS34
Reik,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",82,6597814,0vR2qb8m9WHeZ5ByCbimq2
Costa Gold,"['brazilian hip hop', 'trap brasileiro']",67,2104397,7q1aEytv83jXNECmyaMhgn
Maria Becerra,['pop argentino'],84,1631769,1DxLCyH42yaHKGK3cl5bvG
Red Velvet,"['k-pop', 'k-pop girl group']",75,6215847,1z4g3DjTBBZKhvAroFlhOM
Tanishk Bagchi,"['desi pop', 'modern bollywood']",80,906121,4f7KfxeHq9BiylGmyXepGt
WizKid,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",79,1267160,3tVQdUvClmAT7URs9V3rsp
Jasleen Royal,"['desi pop', 'filmi', 'indian singer-songwriter', 'modern bollywood']",70,413611,74OaRjmyh0XyRZsQQQ5l7c
A-Wall,['bedroom pop'],68,36250,56OjNTX2bkrdGcB0staUOV
bbno$,"['canadian hip hop', 'dark trap', 'vapor trap']",79,953913,41X1TR6hrK8Q2ZCpp2EqCz
Sub Urban,['modern indie pop'],74,1087640,7gXb99Sf9nNmpNYeAgIQFG
Skrillex,"['brostep', 'complextro', 'edm', 'electro']",81,7947321,5he5w2lnU9x7JFhnwcekXX
Alesso,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",77,3722402,4AVFqumd2ogHFlRbKIjp1t
John Amplificado,[],67,23944,2zjdf1M6DGPcBFnvEYmydy
Henrique & Juliano,['sertanejo universitario'],85,13887072,3p7PcrEHaaKLJnPUGOtRlT
Stray Kids,"['k-pop', 'k-pop boy group']",82,6272720,2dIgFjalVxs4ThymZ67YCE
The Rolling Stones,"['british invasion', 'classic rock', 'rock']",81,11065418,22bE4uQ6baNwSHPVcDxLCe
Lost Frequencies,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",81,2291256,7f5Zgnp2spUuuzKplmRkt7
Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",82,5627202,20sxb77xiYeusSH8cVdatc
Kacey Musgraves,"['contemporary country', 'country dawn', 'pop', 'texas country']",77,1059078,70kkdajctXSbqSMJbQO424
Kanye West,"['chicago rap', 'rap']",94,15770531,5K4W6rqBFWDnAN6FQUkS6x
Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",96,31702371,4dpARuHxo51G3z768sgnrY
zzoilo,[],75,24344,7c53ZFyajVMTo08HmvoB6b
Coolio,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",71,539658,3y24n3XhZ96wgwRXjvS17T
THE ANXIETY,['modern alternative pop'],77,106907,64H8UqGLbJFHwKtGxiV8OP
Oliver Tree,['alternative hip hop'],81,1685278,6TLwD7HPWuiOzvXEa3oCNe
ABBA,"['europop', 'swedish pop']",83,6970710,0LcJLqbBmaGUft1e9Mm8HV
ABBA,"['europop', 'swedish pop']",83,6970710,0LcJLqbBmaGUft1e9Mm8HV
Charli XCX,"['art pop', 'candy pop', 'dance pop', 'electropop', 'hyperpop', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",80,2488534,25uiPmTg16RbhZWAqwLBy5
Jhay Cortez,"['latin', 'reggaeton', 'trap latino']",88,3032191,0EFisYRi20PTADoJrifHrz
Eslabon Armado,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'sierreno']",80,1370682,0XeEobZplHxzM9QzFQWLiR
Calibre 50,['regional mexican'],82,6040861,4jogXSSvlyMkODGSZ2wc2P
Rvssian,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",77,1553639,1fctva4kpRbg2k3v7kwRuS
LISA,['k-pop'],83,1618563,5L1lO4eRHmJ7a0Q6csE5cT
Chlöe,[],68,119867,1FtBEIWAwvw5ymBen5GICR
Central Cee,['drill brasileiro'],77,515063,5H4yInM5zmHqpKIoMNAx4r
Mc Anjim,"['funk bh', 'funk carioca', 'funk viral', 'rap mineiro']",71,223350,0DjQFfVxBipTFTXRCwImMP
Troye Sivan,"['australian pop', 'dance pop', 'electropop', 'pop', 'viral pop']",80,6202158,3WGpXCj9YhhfX11TToZcXP
CKay,['afro r&b'],84,281915,048LktY5zMnakWq7PTtFrz
$uicideboy$,"['dark trap', 'new orleans rap', 'underground hip hop']",87,3937864,1VPmR4DJC1PlOtd0IADAO0
Jc La Nevula,"['dominican pop', 'trap dominicano']",64,100620,6KBhywwNM5dStjqjHeNndc
Gunna,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",87,3651495,2hlmm7s2ICUX0LVIhVFlZQ
Christian Nodal,"['mariachi', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",84,9291885,0XwVARXT135rw8lyw1EeWP
Matheus & Kauan,"['pop nacional', 'sertanejo pop', 'sertanejo universitario']",78,9352514,2Z0lRIqr997lIUiPtrpKCr
Grupo Firme,"['norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",86,3815867,1dKdetem2xEmjgvyymzytS
LeeHi,['k-pop'],74,1115573,7cVZApDoQZpS447nHTsNqu
Skylar Grey,['piano rock'],74,501072,4utLUGcTvOJFr6aqIJtYWV
Skylar Grey,['piano rock'],74,501072,4utLUGcTvOJFr6aqIJtYWV
Tokischa,"['dominican pop', 'rap latina', 'trap dominicano']",68,97478,2p4aN0Uxkk3iT3HK0cJ2cJ
girl in red,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",79,4246565,3uwAm6vQy7kWPS2bciKWx9
Doode,[],65,9279,3Ns5FA1ANQOzsHLWspsrC6
Gabry Ponte,"['eurodance', 'europop', 'italo dance', 'slap house']",77,314665,5ENS85nZShljwNgg4wFD7D
MKTO,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",72,942452,2l35CQqtYRh3d8ZIiBep4v
My Chemical Romance,"['emo', 'pop punk', 'rock']",80,6428500,7FBcuc1gsnv6Y1nwFtNRCb
Tainy,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'trap latino']",84,676530,0GM7qgcRCORpGnfcN2tCiB
Mitski,"['brooklyn indie', 'indie pop']",81,1843992,2uYWxilOVlUdk4oV9DvwqK
Avine Vinny,"['forro', 'sertanejo pop']",72,605884,4KDxYlnGZEiS60pAnfZf4W
Ivan Cornejo,"['corrido', 'corridos tumbados', 'nuevo regional mexicano']",72,117264,6PH3FLQAxtqYy46Zv08bpV
Jesy Nelson,"['dance pop', 'pop']",60,34936,73KwqWuob0R53I14Vs56p9
DJ Patrick Muniz,"['funk carioca', 'funk mandelao', 'funk viral']",70,8081,2MUXvv3lFulPYMUCtNrEBu
Nardo Wick,"['florida rap', 'trap']",71,65358,0Njy6yR9LykNKYg9yE23QN
RealestK,[],70,57053,35R1B97CfrqKFFI3QBkTDx
The Walters,"['chicago indie', 'indie pop']",76,250081,027TpXKGwdXP7iwbjUSpV8
Jaymes Young,"['alt z', 'indie poptimism', 'modern rock', 'pop']",75,699697,6QrQ7OrISRYIfS5mtacaw2
George Michael,['soft rock'],76,3525619,19ra5tSw0tWufvUp8GotLo
Playboi Carti,"['atl hip hop', 'plugg', 'rap', 'trap']",87,5607097,699OTQXzgjhIYAHMy9RyPD
Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",89,6758952,50co4Is1HCEo8bhOyUWKpn
Stromae,"['belgian pop', 'g-house']",75,1953737,5j4HeCoUlzhfWtjAfM1acR
Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",86,6661576,4LLpKhyESsyAXpc4laK94U
Duki,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",86,4932817,1bAftSH8umNcGZ0uyV7LMg
Felipe Amorim,[],74,50706,3CIIaeZuFYrAD6PRVyuO4U
BoyWithUke,[],81,430578,1Cd373x8qzC7SNUg5IToqp
Siouxxie,['glitchcore'],70,105278,0OO76E5lRfeyBI3fkA73Dr
NEIKED,"['scandipop', 'tropical house']",75,104720,5H6xmHXjsq98NLbEjuE29f
Swedish House Mafia,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']",80,3436525,1h6Cn3P4NGzXbaXidqURXs
Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop rap']",82,3673081,3Isy6kedDrgPYoTS1dazA9
SEVENTEEN,"['k-pop', 'k-pop boy group']",79,6064733,7nqOGRxlXj7N2JYbgNEjYH
PEDRO SAMPAIO,['funk carioca'],74,1157081,5wbf52LA6kcaboHSN6NEF1
Monsieur Periné,"['colombian pop', 'gypsy jazz', 'latin alternative', 'latin pop', 'latin rock']",71,465238,36KsCCwgI0Dep97yVJWmkK
Benson Boone,[],72,78296,22wbnEMDvgVIAGdFeek6ET
